"501290","Småbarnspedagogikk","978-82-02-22637-4"
"501291","Kulturforskjeller i praksis","978-82-05-41223-1"
"501292","Selvbestemmelse for tjenestenytere","978-82-05-34274-3"
"501293","Nesten som deg selv","978-82-7634-584-1"
"501294","Retten til individuell plan","978-82-450-0893-7"
"501295","Samtaler med barn","978-82-7634-583-4"
"501296","Dokumentasjon i sykepleien","978-82-7634-729-6"
"501297","Psykologi","978-82-05-40529-5"
"501298","Bachelorboka","978-82-15-01835-5"
"501299","Forvaltning og politikk","978-82-15-01620-7"
"501300","Nettverksdialoger","978-82-15-01114-1"
"501301","Kommunikasjon med uvanlige barn","978-82-15-01458-6"
"501302","E-læring","978-82-519-2535-8"
"501303","Oversikt over familieretten","978-82-02-34905-9"
"501304","Pedagogikkens hvordan (1)","978-82-02-33503-8"
"501305","Pedagogikkens hvordan (2)","978-82-02-34475-7"
"501306","Introduksjon til samfunnsvitenskapene","978-82-15-01842-3"
"501307","Introduksjon til samfunnsvitenskapene","978-82-15-01843-0"
"501308","Innføring i juss","978-82-15-01634-4"
"501310","Innføring i folkerett","978-82-15-01840-9"
"501311","Praktisk medikamentregning","978-82-02-35017-8"
"501312","Foreldre og fagfolk","978-82-15-01875-1"
"501313","Velferd, rettssikkerhet og personvern","978-82-450-1204-0"
"501314","Psykiatri for helsefag","978-82-7674-846-8"
"501315","Det gode arbeidsmiljø","978-82-450-0980-4"
"501316","Alminnelig avtalerett","978-82-91060-18-7"
"501319","Forbannede, elskede barn","978-82-02-26984-5"
"501320","Integrert behandling","978-82-15-00786-1"
"501325","Metode og dataanalyse","978-82-7634-864-4"
"501327","Arbeids- og lederpsykologi","978-82-02-28703-0"
"501329","Boligkjøperboka","978-82-53-61097-9"
"501331","Eiendomsmegling","978-82-05-38746-1"
"501336","Tekst 2 null","978-82-15-01518-7"
"501337","Penger og verdier i helsetjenesten","978-82-05-39332-5"
"501338","Samfunnsansvar på norsk","978-82-450-1036-7"
"501339","Politikkens allmenngjøring og den nypluralistiske parlamentarismen","978-82-450-1108-1"
"501340","Dynamiske og lærende organisasjoner","978-82-450-0822-7"
"501341","Deltagende observasjon","978-82-450-1001-5"
"501342","Kunnskapsarbeid","978-82-450-0958-3"
"501348","Mediebruk","978-82-450-0593-6"
"501349","Medier","978-82-450-0594-3"
"501350","Ung i Norge","978-82-02-26287-7"
"501351","Lærebok i rehabilitering","82-7674-746-9"
"501352","Styrearbeid i praksis","978-82-15-01791-4"
"501353","Veien videre","978-82-7634-6190-0"
"501354","Ledelse","978-82-15-01423-4"
"501355","Praktisk brukertesting","978-82-02-34350-7"
"501356","Den personlige samtalen","82-7634-414-3"
"501357","Bedre praksis i sosialt arbeid","978-82-15-00857-8"
"501358","Det Kommunale laboratorium","978-82-450-0192-1"
"501359","Samfunnsøkonomi og økonomisk politikk for turbulente tider","978-82-02-35240-0"
"501361","Lærebok i praktisk eiendomsmegling","978-82-77940-53-3"
"501362","En enklere metode","978-82-450-0366-6"
"501363","Skatterett for eiendomsmeglere","978-82-99-82441-5"
"501380","Risiko og marginalisering","978-82-05-40857-9"
"501381","Tospråklighet, minoritetsspråk og minoritetsundervisning","978-82-05-33264-5"
"501382","Sosial kompetanse og problematferd i skolen","978-82-05-39176-5"
"501383","Utdanningsvitenskap og pedagogikk","978-82-05-40024-5"
"501384","Pedagogiske utfordringer for helse- og sosialarbeidere","978-82-05-39442-1"
"501385","Psykisk helsevernloven","978-82-02-27331-6"
"501386","Veivalg i velferdspolitikken","978-82-450-0831-9"
"501387","Etikk for journalister","978-82-450-1052-7"
"501388","Sosialmedisin","978-82-05-39915-0"
"501389","Effektiv læring","978-82-450-1181-4"
"501390","Spesialpedagogikk","978-82-02-27593-8"
"501391","Undervisningsplanlegging for yrkesfaglærere","978-82-05-39163-5"
"501392","Omsorgsfilosofi i praksis","978-82-02-33147-4"
"501393","Medier","978-82-450-0592-9"
"501397","Atferdsvansker hos barn","978-82-02-29356-7"
"501398","Tall og tanke","978-82-05-37170-5"
"501399","Utvikling, personlighet og borderline","978-82-02-31621-1"
"501400","Profesjon, kjønn og etnisitet","978-82-02-34942-4"
"501401","Nærmiljø og samfunn i barnehagen","978-82-15-01706-8"
"501410","Galskapens historie i opplysningens tidsalder","978-82-05-26692-6"
"501411","Medisinsk antropologi","978-82-450-0502-8"
"501412","Næringslivets lovsamling 1687-2011","978-82-15-01839-3"
"501413","Kritisk sosialt arbeid","978-82-05-32599-9"
"501414","Oppgavesamling i rettslære med løsningsveiledninger","978-82-592-0044-0"
"501415","Samfunnsøkonomi og økonomisk politikk for turbulente tider","978-82-02-32069-0"
"501417","Sosialt arbeid, lokal organisering og selvhjelp","978-82-15-01034-2"
"501418","Etikk og menneskesyn i helsetjeneste og sosialt arbeid","978-82-05-34699-4"
"501420","Sosialt arbeid","978-82-7674-917-8"
"501421","Det kvalitative forskningsintervju","978-82-05-38529-0"
"501422","Programmering i Java","978-82-05-39050-8"
"501423","Veiledning i barnehage og skole","978-82-7518-119-4"
"501424","Pedagogiske miljøer og barns subjektskaping","978-82-7391-114-4"
"501425","Lek på alvor","978-82-15-01812-6"
"501426","Praksisfortellinger","978-82-450-0094-9"
"501427","Fra kvalitet til meningsskaping","978-82-44-60907-4"
"501428","Lekens flertydighet","978-82-02-31222-0"
"501430","Barn og unge med ADHD","978-82-7522-261-7"
"501434","Tausheten og øyeblikket","978-82-7634-739-5"
"501435","Ikke alle vil spille bingo","978-82-450-0327-7"
"501437","Skrift/bilde/lyd","978-82-7634-858-3"
"501438","Journalistikkens samfunnsoppdrag","978-82-7147-346-4"
"501439","Tv-nyhetenes verden","978-82-15-01364-0"
"501440","Filmanalytiske tradisjoner","978-82-15-01293-3"
"501441","Selskapsrett","978-82-05-40011-5"
"501442","Den europeiske rettens historie","978-82-00-05843-4"
"501443","Pengekravsrett","978-82-05-41206-4"
"501447","Interkulturell forståelse i bistand","978-82-51-92697-3"
"501448","Nettmedier","978-82-450-0475-8"
"501449","Nyhetsverdier","978-82-7147-210-0"
"501450","Dypt og grunnleggende overfladisk","978-82-430-0090-9"
"501461","Sterk nok til å være svak","978-82-53-14501-3"
"501462","Fra synd, fra sorg, fra fare","978-82-543-0957-5"
"501465","Sekularisme - med norske briller","978-82-7477-536-7"
"501466","Humanisme","978-82-530-3362-4"
"501467","Små steder - store spørsmål","(ukjent)"
"501468","Grunnleggende sykepleie","978-82-05-40006-1"
"501469","Grunnleggende sykepleie","978-82-05-40007-8"
"501470","Grunnleggende sykepleie","978-82-05-40008-5"
"501471","Tolkens kommunikative kompetanse","(ukjent)"
"501472","Kjønnsteori","978-82-05-37217-7"
"501473","Sekularismens ansikter","978-82-15-01415-8"
"501474","Kjenne - øve - lære","82-10-02688-7"
"501475","Lærebok i miljøforvaltningsrett","978-82-15-01918-5"
"501476","EØS-rett","978-82-15-01773-0"
"501477","La stå!","978-82-05-39180-2"
"501478","Arbeidslivets spilleregler","978-82-15-01532-3"
"501482","Det stille atferdsproblemet","978-82-450-1207-1"
"501486","Vurdering for læring i klasserommet","978-82-05-40616-2"
"501488","Organisasjonskultur","978-82-15-00782-3"
"501489","Kompendium i Tverrfaglig samarbeid 1","(ukjent)"
"501490","Dugnadsånd og forsvarsverker","978-82-15-00532-2"
"501491","Hvordan gjennomføre undersøkelser?","978-82-7634-663-4"
"501492","Privatisering fra innsiden","978-82-7674-842-2"
"501493","Ledelse på godt og vondt","978-82-7674-738-6"
"501494","Sosial trygghet og rettssikkerhet under sosialtjenesteloven og barnevernloven","82-7674-628-4"
"501496","Oppvekst med psykiske lidelser hos nære pårørende","978-82-05-40887-6"
"501497","På randen av ledelse","978-82-05-33917-0"
"501498","Retorikk i skolen","978-82-15-01519-4"
"501499","Oversetting i grenseland","978-82-7477-314-1"
"501500","Huntingtons sykdom","978-82-7477-462-9"
"501503","Samfunnsvitenskapenes forutsetninger","978-82-00-02788-1"
"501505","Pediatri og pediatrisk sykepleie","978-82-45-01104-3"
"501506","Psykologi i praksis","978-82-05-41572-0"
"501507","Oppdragelse, danning og sosialisering i læringsmiljøer","978-82-15-00872-1"
"501508","Habilitering av barn og unge","978-82-15-01936-9"
"501510","Den Norske velferdsstaten","978-82-05-39084-3"
"501512","Barn og unge med Asperger syndrom i skolen","978-82-76-34871-2"
"501513","Språk og argumentasjon - med eksempler fra juss","978-82-450-0074-0"
"501514","Kunst og håndverk","978-82-76-74648-8"
"501516","Essayskriving til ex.phil.","978-82-05-31516-7"
"501524","Ville og stille barn i barnehagen","978-82-44-62043-7"
"501525","Barnehagepedagogiske diskurser","978-82-15-01734-1"
"501526","Kjønnsdiskurser i barnehagen","978-82-450-0750-3"
"501527","Familieretten","978-82-91-72414-0"
"550001","Samlede verker","978-82-05-35908-6"
"550002","Gresshoppen og fuglen","978-82-05-39284-7"
"550003","Anna Elisabeth Westerlund","978-82-430-0490-0"
"550004","En uvanlig leser","(ukjent)"
"550005","New Frontier Hotel","(ukjent)"
"550006","Mitt grådige hjerte; fire kvinneportretter","(ukjent)"
"550007","(ukjent)","(ukjent)"
"550008","Hold tett","978-82-04-15560-3"
"550011","(ukjent)","(ukjent)"
"550012","Ingrids matminner","978-82-05-37405-8"
"550013","(ukjent)","(ukjent)"
"550014","Livslyst","(ukjent)"
"550015","Eventyret","978-82-05-39097-3"
"550016","Irrganger","978-82-02-31574-0"
"550017","Fyrvokteren","978-82-05-39752-1"
"550018","Stille dager i Mixing Part","978-82-02-30845-2"
"550019","Jern","978-82-02-28387-2"
"550020","Ida: the link","978-82-516-3546-2"
"550021","Ildens øye","978-82-03-19550-1"
"550022","En mann med lite ansikt","978-82-81-43186-7"
"550023","Utrenskning","978-82-495-0654-5"
"550024","Kilden i Provence (1)","82-525-1868-0"
"550025","Manon og kilden (2)","82-525-1871-0"
"550026","Blodets bånd","978-82-05-38784-3"
"550027","(ukjent)","(ukjent)"
"550028","(ukjent)","(ukjent)"
"550029","(ukjent)","(ukjent)"
"550030","Årets ritualer: fester og merkedager","978-82-530-3204-7"
"550031","På vegne av venner","(ukjent)"
"550032","Prinsesse Kristina av Tunsberg","(ukjent)"
"550033","Påskeparaden","(ukjent)"
"550034","Vinterdvale","978-82-489-0849-4"
"550035","Magda","978-82-10-05078-7"
"550036","Kong Steves selvlysende hip hop-bibel","978-82-02-29475-5"
"550037","På flukt","146 S"
"550038","Afrodite og sviket","978-82-05-39555-8"
"550039","Jenteloven","9788202287634"
"550040","Når det kommer en elsker","9788202297947"
"550041","Mytteriet på Bounty","978-82-02-29386-4"
"550042","En gang","9788205392700"
"550043","Så","9788205392717"
"550044","Den usynlige","978-82-91948-88-1"
"550045","Tilstrekkelig vakkert","978-82-02-32252-6"
"550046","Den fantastiske Mikkel Rev","978-82-05-34466-2"
"550047","Sommer med Prøysen","978-82-05-38913-7"
"550048","Den som blomstrer i mai","978-82-05-38986-1"
"550049","Sangen om Lucy","978-82-05-39730-9"
"550050","Galoppmysteriet","978-82-02-31822-2"
"550051","Jeg er: Agnes Ønsker: Kjæreste","978-82-530-3283-2"
"550052","Den uendelege reisa","978-82-521-7429-8"
"550053","Svart Gull","978-82-05-39728-6"
"550054","Bare ikke deg","978-82-05-39812-2"
"550055","Verdens ondeste stemor","82-04-10179-1"
"550056","Absolutt Per Nilsson","978-82-02-31537-5"
"550057","Bhangra babes","978-82-05-39577-0"
"550058","Monsterhavet","978-82-516-2632-3"
"550059","Bare venner, altså","978-82-03-25191-7"
"550060","Iqbal Farooq og den indiske superchipen","978-82-05-39708-8"
"550061","Gater uten navn","978-82-02-30163-7"
"550062","Berserk","978-82-02-27472-6"
"550063","Han bare falt","978-82-05-38583-2"
"550064","Oppdagelsen (5)","978-82-05-38550-4"
"550065","Erobringen (6)","82-478-0328-3"
"550066","Spindelvev","978-82-51-63969-9"
"550067","Revolutionary road","978-82-49-50733-7"
"550068","Døden i Baugen","978-82-495-0721-4"
"550069","Hvor skal vi hen, pappa?","978-82-02-30375-4"
"550070","Gjeld","(ukjent)"
"550071","En mann med lite ansikt","978-82-81-43186-7"
"550072","Endgame","978-82-81-43163-8"
"550073","Mot en ny sommer","978-82-495-0689-7"
"550074","Pengemannen","978-82-8143-207-9"
"550075","En amerikaner i Italia","978-82-04-15363-0"
"550079","(ukjent)","(ukjent)"
"550080","Rampete Robin og skolemarkedet","978-92-05-39785-9"
"550081","Rampete Robin og PC-en","978-92-05-39785-9"
"550082","Rampete Robin møter dronningen","978-92-05-39785-9"
"550083","Perfekte Peter tar hevn","978-92-05-39785-9"
"550084","Rampete Robin og fotballfantomet","978-92-05-39785-9"
"550085","Rampete Robin er syk","978-92-05-39785-9"
"550086","Rampete Robin kikker i Peters dagbok","978-92-05-39785-9"
"550087","Rampete Robin og julespillet","978-92-05-39785-9"
"550088","Hedvig og sommeren med Steken","978-82-02-30095-1"
"550089","Bob Dylan","9788205397880"
"550090","Dans stille før stormen","978-82-521-7593-6"
"550091","Samfunnsfiende nummer to (2)","978-82-02-30097-5"
"550092","Hevner","978-82-05-39715-6"
"550093","Dødspillen","9788203251740"
"550094","Nattjakt","978-82-92975-02-2"
"550095","Storm og Albrikt lærer å svømme","978-82-02-29735-0"
"550098","Onkel og Knut","978-82-02-30592-5"
"550100","Musikklære","978-82-15-01489-0"
"550101","Bedre helse nr. (5/2010)","(ukjent)"
"550102","Totem","978-82-05-39400-1"
"550103","Samtaler med foreldre","978-82-02-31947-2"
"550104","Tilfluktsrommet","978-82-05-39858-0"
"550105","Mat for gravide og ammende","978-82-430-0449-8"
"550106","Jeg skulle ha løftet deg varsomt over","978-82-05-39804-7"
"550107","Mamma vet ikke hva som er deilig","978-82-495-0739-9"
"550108","(ukjent)","(ukjent)"
"550109","(ukjent)","(ukjent)"
"550111","Et hjerte til begjær","978-82-31274-9"
"550112","Summen av dagene","978-82-05-38869-7"
"550113","National geographic nr 07/2010","(ukjent)"
"550114","Fjell og vidde (5/2010)","0332-8775"
"550115","Bedre helse nr. (6/2010)","(ukjent)"
"550116","Foreldre & barn (8/2010)","(ukjent)"
"550119","Vi menn (30+31/2010)","(ukjent)"
"550120","Illustrert vitenskap nr 12/2010","(ukjent)"
"550121","Beretningen om herr Roos","978-82-8143-187-4"
"550122","Illustrert vitenskap nr 11/2010","(ukjent)"
"550123","Levende historie nr 4/2010","(ukjent)"
"550124","Kapital (13/2010)","0332-5423"
"550125","Vi menn (32+33/2010)","(ukjent)"
"550127","National geographic nr 08/2010","(ukjent)"
"550128","Foreldre & barn (9/2010)","(ukjent)"
"550129","Reiser & ferie (7/2010)","(ukjent)"
"550130","Kapital (14/2010)","0332-5423"
"550132","Innsikt (Aftenposten) (8/2010)","(ukjent)"
"550133","Kapital (15/2010)","0332-5423"
"550134","Små, søte løgnere","978-82-05-39091-1"
"550135","Feilfri","978-82-05-39092-8"
"550136","Perfekt","978-82-05-39659-3"
"550137","Utrolig","978-82-05-39817-7"
"550138","Har det klikka for Lottie Biggs?","978-82-03-25169-6"
"550139","Venner og uvenner","978-82-05-40588-2"
"550140","Teddy i huset","9788205394131"
"550141","Mesterskapet","9788202322342"
"550142","Kjærlighetsmysteriet","9788202311322"
"550143","Perfekt kjemi","978-82-05-39811-5"
"550144","Rideleir med Sigge","978-82-05-39660-9"
"550146","Diana","978-82-05-38735-5"
"550147","Verdens verste lærer","978-82-02-30844-5"
"550148","Maradona","978-82-05-39518-3"
"550149","Hva skjer når vi dør?","978-82-05-39366-0"
"550150","Ulveøya (8)","978-82-02-30530-7"
"550151","Engleslakt","9788252171662"
"550152","Jasper Jones","978-82-02-32684-5"
"550153","Bra 7ke greier","978-82-02-32682-1"
"550154","Den Store prinsesseboka","978-82-03-25143-6"
"550173","Bedre helse nr. (7/2010)","(ukjent)"
"550175","Hund & fritid! (6/2010)","(ukjent)"
"550176","Illustrert vitenskap nr 14/2010","(ukjent)"
"550177","Fjell og vidde (6/2010)","0332-8775"
"550178","Kapital (16/2010)","0332-5423"
"550179","National geographic nr 09/2010","(ukjent)"
"550180","Foreldre & barn (10/2010)","(ukjent)"
"550181","Vi menn (38+39/2010)","(ukjent)"
"550183","Appetitt nr 3/2010","(ukjent)"
"550184","Levende historie nr 5/2010","(ukjent)"
"550185","(ukjent)","(ukjent)"
"550186","(ukjent)","(ukjent)"
"550187","Innsikt (Aftenposten) (9/2010)","(ukjent)"
"550188","Illustrert vitenskap nr 15/2010","(ukjent)"
"550189","Reiser & ferie (8/2010)","(ukjent)"
"550191","Kapital (17/2010)","0332-5423"
"550193","Doktor Proktors tidsbadekar","978-82-03-25047-7"
"550194","Doktor Proktor og verdens undergang. Kanskje","978-82-03-25284-6"
"550195","Vampyrjegeren","978-82-03-25256-3"
"550196","Stavanger-mysteriet","978-82-03-25217-4"
"550197","Pitbull-Terje på sporet av den tapte far","978-82-03-25255-6"
"550198","Alt som er galt med Georg","978-82-03-25279-2"
"550199","En faktahest om korsfarerne","978-82-03-25141-2"
"550200","En nøkkel, en gåte og fire brev","978-82-02-31906-9"
"550201","Alltid Andrea","978-82-02-33414-7"
"550202","Fangesøstre","978-82-02-31226-8"
"550203","Kaspar, Atom-Ragnar og gjeddekongen (1)","978-82-02-33379-9"
"550204","Fittekvote","978-82-02-33390-4"
"550205","Hedvig og Hardemoprinsessen","978-82-02-33222-8"
"550206","Etter festen","(ukjent)"
"550207","Get used to it","978-82-02-31899-4"
"550208","Med hjertet i heisen","978-82-02-30096-8"
"550209","Katten til Ivar Aasen møter hunden fra Baskerville","(ukjent)"
"550210","Aldri tilfreds","978-82-521-7142-6"
"550211","Like sint","(ukjent)"
"550212","Rekrutten","9788252175417"
"550213","Kokainkongen","978-82-521-7542-4"
"550214","Jenny blir knallhard","978-82-521-7472-4"
"550216","Drakeguten","978-82-521-7743-5"
"550218","Superstar-babes","978-82-05-39705-7"
"550219","Tilfeldig engel","978-82-530-3324-2"
"550220","Ella og de andre","978-82-8238-011-9"
"550221","Kirkegårdsboken","978-82-516-3508-0"
"550222","Titanens forbannelse","9788251627177"
"550223","Deux ans de vacances","(ukjent)"
"550224","Kong Steve og de hjemløse hjerters blues","978-82-02-32214-4"
"550225","Rubinrød","978-82-053-9722-4"
"550226","Bedre helse nr. (8/2010)","(ukjent)"
"550227","Kapital (18/2010)","0332-5423"
"550229","National geographic nr 10/2010","(ukjent)"
"550231","Hund & fritid! (7/2010)","(ukjent)"
"550233","Foreldre & barn (11/2010)","(ukjent)"
"550236","Det lovede landet (3)","978-82-03-19570-9"
"550237","Omforlatelse","(ukjent)"
"550238","Jammer og kanari","978-82-8251001-1"
"550239","(ukjent)","(ukjent)"
